Name,rating,time_min
Liberi di scegliere,6.2,126
Gloria Mundi,5.9,106
The Professor and the Madman,7.3,124
Mosul,6.8,100
Badland,5.7,117
The Obituary of Tunde Johnson,7.5,104
The Last Wish,5.5,107
El Camino: A Breaking Bad Movie,7.4,122
You Shine in the Moonlight,6.7,101
Metallica & San Francisco Symphony - S&M2,8.8,150
The Death of Dick Long,6.3,100
Mithila Makhaan,9,131
Mehandi Circus,7.6,135
Woman,7.9,105
Happy Birthday,5.9,101
Paharganj,5.2,108
 Every Frame A Pause,8.4,337
Kapan,3.9,116
Light of My Life,6.6,119
P Se Pyaar F Se Faraar,8,131
Annabelle Comes Home,5.9,106
Walpurgisnacht,6.1,180
Wine Country,5.4,103
Kobbari Matta,5.6,110
Ishq,7.6,134
Ip Man 4: The Finale,7.5,105
Noelle,6.3,100
Cheer Boys,6.5,118
Gholamreza Takhti,6.6,113
Chronology,6.2,117
Shibu,9.9,145
Sdsdsdsdsdsds,6.8,600
The Farewell,7.7,100
Romang,7.7,112
True Justice: Bryan Stevenson's Fight for Equality,7.9,102
Cash Nexus,6.5,135
Delirijum tremens,7.7,112
A City Called Macau,5.4,120
The Dominican Dream,8,100
Dumbo,6.3,112
Kempe Gowda 2,8,139
A Midsummer Night's Dream,8.6,180
Smile Please,7.8,132
Vivre à 100 milles à l'heure,7,103
Bicycle King Uhm Bok-Dong,4.7,118
Kissebaaz,7.5,122
Diner,6,117
I'm No Longer Here,7.4,105
Polar,6.3,118
Men in Black: International,5.6,114
Rocketman,7.4,121
Sampiyon,7.5,120
Water,2.8,100
Jiivi,7.9,122
Advantages of Travelling by Train,7.1,103
Soothrakkaran,4.5,147
Love Trilogy: Chained,7.5,112
Cherry Blossoms and Demons,5.5,115
Robert the Bruce,5.1,124
Black Money,6.5,113
"God Exists, Her Name Is Petrunya",6.9,100
On the Inside of a Military Dictatorship,6.7,110
Booksmart,7.2,102
Dev,4.8,157
Burning Ghost,6.3,104
Bana Bir Ask Sarkisi Söyle,8.3,116
A Girl Missing,6.7,111
Just One More Kiss,7.3,100
Wrong No. 2,6.3,132
Tarpan: The Salvation,8.6,104
The Steed,9.1,110
Letters from Antarctica,8,110
Venpa,9.1,146
Jo Pil-ho: The Dawning Rage,6.2,127
One Winter Night,6.4,130
Ninnu Veedani Needanu Nene,5.9,123
 WWE Raw,6,190
QT8: The First Eight,7.3,103
Darlin',4.9,100
Busby,6.7,102
Corpus Christi,8,115
99,6.2,144
Twice Upon a Time,6.2,192
Kamma Rajyam Lo Kadapa Reddlu,5.8,153
The Singer,5.4,107
And the Birds Rained Down,8.2,127
Luca,7.6,151
Cypher,9.6,130
Slayer: The Repentless Killogy,6.8,131
WWE Crown Jewel,5.5,216
U311 Cherkasy,7.9,102
The Immortal Wars: Resurgence,2.4,112
The Perfect Wedding,5.9,110
"Endings, Beginnings",6.1,110
Bharaate,5.6,166
Edakkad Battalion 06,5.7,111
By Quantum Physics: A Nightlife Venture,6.5,120
Union Bound,3.9,103
Modalità aereo,5.6,100
The Boy Who Harnessed the Wind,7.6,113
