Name,rating,time_min
Bring The Soul: The Movie,7.8,103
Halston,6.7,105
Happy Birthday,5.9,101
Iruttu,7.2,133
Red Bracelets: The Beginning,6.4,115
Cosmos,5.3,128
Bombairiya,4.4,104
Kazhugu 2,5.4,126
Modalità aereo,5.6,100
Laal Kabootar,8,102
Holiday Hearts,6.6,120
They Say Nothing Stays the Same,6.7,137
Who You Think I Am,6.9,101
Forever in My Heart,6.4,120
No Filter,6.2,100
Mystify: Michael Hutchence,7.4,102
The Divine Move 2: The Wrathful,6.2,106
1982,7.2,100
Text,6.7,132
Mr. Osomatsu the Movie,7.3,108
