Name,rating,time_min
Fly Me to the Saitama,6.7,106
Bottom of the 9th,5.5,111
Dhanusu Raasi Neyargalae,4.9,121
All Elite Wrestling: Full Gear,8.2,180
Censored,7.5,100
India's Most Wanted,4.4,123
 Every Frame A Pause,7.6,273
Special Actors,6.8,119
Jada,7.7,132
The Confession Killer,7.5,240
Bring The Soul: The Movie,7.8,103
Spider in the Web,4.4,113
Beshoot,8.2,120
The Golden Glove,6.7,115
All Good Things,4.6,101
iSmart Shankar,5.8,140
The Cave,6.7,104
Anhedonia,7.8,110
The Gambler,5.7,121
The Goldfinch,6.2,149
Earthquake Bird,5.9,107
In the Shadow of the Moon,6.2,115
"Oh, Ramona!",4.9,109
Phil,5.5,106
Gone Kesh,6.8,110
Busby,6.7,102
Mokalik (Mechanic),6.7,100
We Are Champions,7.7,118
Surviving R. Kelly,7.6,360
Sullu,6.5,102
Marianne & Leonard: Words of Love,6.9,102
Tall Tales,7.3,112
Extraordinary: The Seeding,5.2,105
Jumanji: The Next Level,7,123
Kids on the Block,5.4,103
Romeo Akbar Walter,6.5,141
And Then We Danced,8.1,113
We Are Little Zombies,7.1,120
Pig Gene,4.4,103
Executions,3.4,100
Kalki,7.2,140
For Sama,8.7,100
Scent of My Daughter,7.9,103
No soy tu mami,4.8,108
Roger Waters - Us + Them,8,135
Togo,8.2,113
You Deserve a Lover,6.3,102
The Domain,6.9,166
Raising Kratos,7.8,115
Sita,4.8,161
Eminence Hill,5,100
Halston,6.7,105
Heimat is a Space in Time,7,218
High & Low The Worst,8.7,125
Queen & Slim,7,132
63 Up,8.2,180
Exit,7.1,103
The Kindness of Strangers,5.4,112
Philophobia,8.2,125
Enigma,8.6,100
Against the Clock,2.5,102
Wet Season,6.8,103
The Oscar Nominated Short Films 2019: Live Action,6.7,108
Bigil,7.1,179
All Elite Wrestling: All Out,8.3,180
Adults in the Room,5.8,124
Mamangam,7.8,157
Munthiri Monchan,9.4,130
Uncle,8,106
Hit Me Anyone One More Time!,6.4,127
PM Narendra Modi,3.3,136
UFC 241: Cormier vs. Miocic,8.5,180
Off Course to China,4.9,104
Network,8.2,140
Hekimoglu,6.9,120
The Witcher,8.5,474
The Shamer's Daughter 2 - The Serpent Gift,5.7,103
Castle in the Ground,7.3,105
Photograph,6.8,110
Hit-and-Run Squad,5.4,133
The Room,6,100
Turned Out,6.7,131
Black Widow,6.9,116
First Love,7.1,108
Les Misérables: The Staged Concert,8.7,170
Unschuldig,7.1,174
Pavarotti,7.5,114
Oru Adaar Love,5.7,145
She's Missing,3.9,100
The Viking War,5.8,103
"Little Nights, Little Love",7.2,119
Sweetness in the Belly,6.2,110
The Best of Enemies,7,133
Biography: The Trump Dynasty,6.4,258
The (Silent) War,6.3,121
Benim Tatli Yalanim,5.8,120
La bronca,7,103
Judgementall Hai Kya,6,121
Halka,8.8,120
The Art of Self-Defense,6.7,104
