Name,rating,time_min
1989 - A Spy Story,6.9,120
The Halt,6.7,276
Psychobitch,7.1,109
9/11: Inside Air Force One,7.5,120
See You Soon,4.8,107
Seetharama Kalyana,8,155
The Aftermath,6.3,108
Özgür Dünya,2.3,122
The Movies,7.9,120
Curiosa,5.4,107
Earthquake Bird,5.9,107
Kurier,5.6,114
Simba,5.7,131
Fly Me to the Saitama,6.7,106
Hippi,5.1,143
Bill Tilghman and the Outlaws,4.8,116
My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,8.8,104
PM Narendra Modi,3.3,136
The Passage,7.1,150
Kids on the Block,5.4,103
Alice,7.2,103
Scent of My Daughter,7.9,103
Madonna and the Breakfast Club,6.6,105
Dokyala Shot,8.9,122
Luca,7.6,151
The Night Servants,4.9,153
Sindhubaadh,5.1,133
Spider-Man: Far from Home,7.6,129
Money,5.7,115
Super Deluxe,8.4,176
Hawaa,8,110
Two Blue Stripes,8.1,113
Iddari Lokam Okate,6.8,126
Manje Bistre 2,5.8,125
Chernobyl: Zona otchuzhdeniya,4.7,101
Sky Raiders,8.5,103
How to Build a Girl,6.2,102
Andy Murray: Resurfacing,8.2,108
Shah Jahan Regency,6.4,156
Ghost,8.5,130
"A White, White Day",7.2,109
Woman,7.9,105
Pati Patni Aur Woh,6.1,126
Papicha,7.2,106
William,5.1,100
Ad Astra,6.7,123
 Country Music,8.5,112
Little Love Song,6.8,123
Killerman,5.7,112
On the Inside of a Military Dictatorship,6.7,110
Incitement,7.5,123
Majiji,7.2,154
Bala,7.7,133
Und tot bist Du - ein Schwarzwaldkrimi,5.9,180
Only the Animals,6.5,117
Eorin uiroein,7.2,114
Unschuldig,7.1,174
Los Domirriqueños 2,5.5,107
Eurovision Song Contest Tel Aviv 2019,7.1,251
Rumput Tetangga,7.8,104
Eurovision Song Contest Tel Aviv 2019: First Semi-Final,7.2,133
Marghe and her mother,6.9,101
Tell No One,8.6,121
Notebook,6.8,115
Tony,8.6,124
Mystery 101,7,120
iSmart Shankar,5.8,140
 Exhibit A,6.9,144
Jeem Boom Bhaa,3.6,118
Kurulus: Osman,7.7,120
Leke,5.6,120
Five Feet Apart,7.2,116
Soeurs d'armes,5.7,112
Fatteshikast,8.5,153
Bottom of the 9th,5.5,111
Beats,6.4,109
Get Her... If You Can,5.4,102
Pariban: Idola dari Tanah Jawa,7.3,101
Uykusuzlar Kulübü,8,240
 Country Music,8.5,114
Prati Roju Pandaage,6.4,146
The Man Without Gravity,5.8,107
WWE Survivor Series,7,205
Gubbi Mele Bramhastra,5.2,143
Little Joe,5.9,105
"WWE TLC: Tables, Ladders & Chairs",5.6,192
The Untold Story,5.5,104
Baby Dolls,7.2,127
The Cat and the Moon,5.4,114
National Street,6,100
Dogs Don't Wear Pants,7.3,105
BoBoiBoy Movie 2,7.9,120
And Then We Danced,8.1,113
Play,7.4,108
Yowis Ben 2,7.4,109
Yajamana,7.1,164
 WWE Raw,6.2,180
Lyrebird,7,117
Kardec,6.2,110
Love in Kilnerry,9.9,100
The Unknown Saint,6.6,100
Natasaarvabhowma,7,157
Disappearance at Clifton Hill,7,100
706,5.3,120
The 3rd Eye 2,5.6,116
To Live to Sing,6.8,105
Yüzlesme,6.4,120
Mithai,4.7,140
 Exhibit A,6.6,144
Czarny Mercedes,5.1,110
Amigo de nadie,7,105
Mucize Doktor,7.7,120
Restaurant from the Sky,7,126
Step Up China,3.4,100
Verliefd op Cuba,4.9,105
Danger Close,6.9,118
Gumm,7.7,113
The Immortal,7,116
Penalty,8.2,128
Lisaa,3.4,111
Oru Adaar Love,5.7,145
Gaddalakonda Ganesh,6.9,130
Is She Raju?,4.9,155
Darlin',4.9,100
Sesinde Ask Var,5.3,145
Full Count,5.6,110
The Clerk,6.5,105
Black Widow,6.9,116
Eurovision Song Contest Tel Aviv 2019: Second Semi-Final,7.2,135
Ruby Herring Mysteries: Silent Witness,6.3,120
Foxtrot Six,7,114
Who You Think I Am,6.9,101
Hebe: The Brazilian Star,6.9,112
Ip Man 4: The Finale,7.5,105
Rate Your Date,5.4,110
Superstar,5.6,135
The Last Wish,5.5,107
Saak,6.8,121
How I Taught Myself to Be a Child,6.8,140
Madre,7,128
Hareket Sekiz,7.7,110
Motichoor Chaknachoor,5.9,150
