Name,rating,time_min
The Only Mom,7.1,120
The Lighthouse,7.9,109
Happy Death Day 2U,6.2,100
Tritio Adhyay,8.9,105
Halka,8.8,120
Pottu,3.5,120
Unplanned,5.8,109
Kempe Gowda 2,8,139
The Beast,5.3,130
Patham Classile Pranayam,9.5,121
Debout sur la montagne,6.4,105
Software Sudheer,8.9,125
 Every Frame A Pause,8.4,337
Madonna and the Breakfast Club,6.6,105
Black Widow,6.9,116
Just One More Kiss,7.3,100
The Good Liar,6.6,109
My Dear Liar,6.5,116
The Great War of Archimedes,6.9,130
Evaru,8.3,118
Crazy Alien,5.8,116
And All Their Men,7.5,108
Sita,4.8,161
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,7.7,142
Water,2.8,100
The Oscars,5.2,156
WWE Money in the Bank,6.5,219
Inside Man: Most Wanted,5.6,105
A Walk with Grace,4.5,100
Fast & Furious Presents: Hobbs & Shaw,6.5,137
Rumah Kentang: The Beginning,5.2,102
"Tora-san, Wish You Were Here",7,115
The Russian Bride,5.9,101
Saturday Fiction,5.7,126
Tower of Silence,2.6,107
Pranaam,4.3,120
Hallowed Ground,2.7,117
I'm No Longer Here,7.4,105
Technoboss,6.1,112
Il grande spirito,6.6,113
Porinju Mariyam Jose,7,148
Oil in the Blood,6.2,130
 Every Frame A Pause,8.5,227
Ayushmanbava,7.4,145
Virus,8.1,152
Hellaro,9,121
Hitsville: The Making of Motown,8,112
Uncut Gems,8,135
Mat Biec,7.5,117
Arjun Patiala,4.2,107
U311 Cherkasy,7.9,102
Hostel Daze,9,159
The August Virgin,6.9,125
The Sacred Riana: Beginning,6.9,111
Windows on the World,8.4,107
Mahira,7.3,129
7 Kogustaki Mucize,8.3,132
Tommaso,6.1,115
WWE Survivor Series,7,205
KD,9.4,123
My Zoe,6.8,100
Shah Jahan Regency,6.4,156
Red Bracelets: The Beginning,6.4,115
Nadhoo Khan,4.4,136
National Theatre Live: All My Sons,8.5,165
All My Loving,6.6,116
Pacified,7.5,100
Killerman,5.7,112
Asuran,8.7,141
Brittany Runs a Marathon,6.8,104
Blind Spot,5.8,104
Synonyms,6.7,123
Junglee,5.3,115
Ittymaani: Made in China,5,158
Gholamreza Takhti,6.6,113
Pailwaan,6.5,166
RDX Love,3.3,145
This is Not Berlin,6.8,115
Thumbaa,5.9,123
Little White Lies 2,6.5,135
The Glass Room,5.4,104
Podhu Nalan Karudhi,4.5,119
Organ,6.8,119
37 Seconds,7.8,115
The Christ Slayer,4.8,115
All Elite Wrestling: Fyter Fest,7.7,180
Sachin,3.6,137
Kuttymama,5.4,134
Aruvam,4.4,128
Fagara,7.1,120
Crown Vic,6.3,110
Collision,6.8,117
Wildlings,6.5,135
The Small Hand,4.1,115
The Piketon Family Murders,6.3,120
High End Yaariyaan,5.7,121
Chopsticks,6.4,100
The Personal History of David Copperfield,5.6,119
The Cave,6.7,104
Chasing the Dragon II: Wild Wild Bunch,5.8,101
