Name,rating,time_min
Hot Gimmick: Girl Meets Boy,4.7,119
Nalpathiyonnu,7.2,134
Blinded by the Light,6.9,118
Perfect Feet,7.6,101
Zengin ve Yoksul,6.2,120
She's Just a Shadow,3.7,118
Ranarangam,6,138
You Will Die at 20,7.8,103
I Watched TV Show and Died from Blood,7.5,719
Pilgrim's Progress,5.2,108
Polityka,3.5,134
Mikhael,5,150
Dharma Prabhu,4.7,147
RK Nagar,5.9,110
Tootsies & The Fake,6.1,109
Black Raven,8.2,110
Jabariya Jodi,4.2,125
The Tashkent Files,7.9,134
Yeh Saali Aashiqui,7.9,137
For Sama,8.7,100
