Name,rating,time_min
Bad Guys: The Movie,5.9,114
Seberg,4.7,102
Dark Waters,7.6,126
Bacurau,7.9,131
The Blackout,6.3,153
Hekimoglu,6.9,120
Malaal,5.7,153
WWE Survivor Series,7,205
Tell No One,8.6,121
 Every Frame A Pause,7.8,292
Fastey Fasaatey,5,119
The 23,7.1,101
Once Upon a Time... in Hollywood,7.8,161
The World We Make,4.9,108
Lucky Grandma,7.4,100
This Is Personal,6.1,105
A Dog's Journey,7.4,109
Vijay Superum Pournamiyum,7.2,135
Rashid & Rajab,7,105
Lady and the Tramp,6.3,103
Muklawa,5.9,112
F2: Fun and Frustration,6.3,148
Corpus Christi,8,115
Mikhael,5,150
The Rise of Jordan Peterson,8.1,112
Rakshasudu,8.4,122
Dogs Don't Wear Pants,7.3,105
For Sama,8.7,100
Off Course to China,4.9,104
Ad Astra,6.7,123
Cep Herkülü: Naim Süleymanoglu,8.7,141
Kolaiyuthir Kaalam,2.6,100
Love Action Drama,5.4,146
Oleg,6.8,108
 Under Suspicion,7.5,104
Theresa & Allison,8.2,120
Proceder,5.6,137
Color Out of Space,6.4,111
Virus,8.1,152
Earth's Great Rivers,8.3,177
The Spy Behind Home Plate,6.9,101
The Sun Is Also a Star,5.7,100
Pahokee,7.9,110
Serial Killer: Devil Unchained,6.2,120
Survivor: Turkey - Greece,4.1,120
Ash,9.3,104
Falaknuma Das,6.3,145
Serenity,5.3,106
Divaldo: O Mensageiro da Paz,8.6,119
High & Low The Worst,8.7,125
Very Ralph,7,108
The Angel of Auschwitz,2.3,101
Metamorphosis,5.2,113
Kuppathu Raja,5.6,127
Ambili,7.1,140
Jay and Silent Bob Reboot,6.4,105
The Kid,5.9,100
Truth and Justice,9,149
66 Sadashiv,4.8,136
Love Trilogy: Chained,7.5,112
The Painted Bird,7.3,169
Effetto Domino,5.8,106
Junglee,5.3,115
Cua lai vo bau,6.2,102
We Believe In Dinosaurs,7.9,105
Crescendo,6.6,102
Venky Mama,6.7,149
Kabir Singh,7.2,173
My Thoughts Are Silent,8.2,104
Twelve Thousand,5,111
We Are Gold,6.2,100
The Demonologist,5.9,100
Ayushmanbava,7.4,145
As You Like It,4.4,101
Liberi di scegliere,6.2,126
Collective,8.5,109
National Theatre Live: All My Sons,8.5,165
Tarpan: The Salvation,8.6,104
Noblemen,5.7,108
The Kid Who Would Be King,6,120
 30 for 30,7.6,102
On the Inside of a Military Dictatorship,6.7,110
Jada,7.7,132
Let's Dance,5.8,109
The Juror,6.8,114
Whistleblower,6.9,119
The Directive,6.3,113
Inside Man: Most Wanted,5.6,105
Gipsy Queen,7.4,117
War,6.6,154
Il grande spirito,6.6,113
The Kitchen,5.3,102
No. 7 Cherry Lane,5.2,125
The Viking War,5.8,103
438 Days,7.4,124
Parchís: The Documentary,6.8,106
Rising Free,7.6,109
1994,8.3,251
Thirty,6.3,115
Kennedy Club,6.1,120
