Name,rating,time_min
Poliorkia,7.5,101
RiffTrax LIVE! Octaman,8.2,120
Tod@s Caen,4.6,120
Step Up China,3.4,100
Sur Sapata,7.9,128
Eggnoid: Love & Time Portal,6,102
Great Poetry,6.2,123
Ölü Yatirim,8.7,106
Uri: The Surgical Strike,8.4,138
Convoy 48,5.6,125
Oru Yamandan Premakadha,5.5,165
Tusta,8.1,109
Dancing Elephant,5.6,114
Killer Reputation,4.8,120
Dating to Kill,5,120
Hawaa,8,110
Ash,9.3,104
Three Days and a Life,6.6,120
Piranhas,6.6,105
Ashfall,6.9,130
Bakrid,7.4,121
The Dude in Me,6.7,122
Dark Waters,7.6,126
Super 30,8.1,154
The Oscar Nominated Short Films 2019: Live Action,6.7,108
Masal Satosu: Sihirli Davet,4.2,100
Rahman 1400,4.7,111
Andy Murray: Resurfacing,8.2,108
Groupers,5.1,109
Pretty Boys,6.9,100
Gimyohan gajok,6.5,112
Knuckle City,7.2,124
Quick,7.2,122
Hellboy,5.2,120
Muscle,7.6,110
La dea fortuna,6.9,114
Made in China,6.1,128
Happy Endings Sleepover,5.1,100
The Other Side of Heaven 2: Fire of Faith,4.9,117
Measure for Measure,7.9,107
Guest of Honour,5.4,105
Rumah Kentang: The Beginning,5.2,102
In Spring Breeze,7.7,136
Bhai - Vyakti Ki Valli,8.4,153
Glass,6.7,129
Gemini Man,5.7,117
Athiran,6.8,135
C'è tempo,5.6,107
 Country Music,8.7,111
Notebook,6.8,115
Trhlina,5.6,111
Yesterday,6.9,116
Holiday for Heroes,7.1,120
Canevim,4.8,120
The Personal History of David Copperfield,5.6,119
Luce,6.8,109
Into the Labyrinth,6.2,130
The Two Popes,7.7,125
 The Last Drive-In with Joe Bob Briggs,8.8,142
Kandasamys: The Wedding,7,127
Ghawre Bairey Aaj,7.4,146
In the Shadow of the Moon,6.2,115
Raja Vaaru Rani Gaaru,8.5,133
Elise,7.2,105
Spread Your Wings,7.4,113
Hit Me Anyone One More Time!,6.4,127
Back Home,6,105
Game of Thrones: The Last Watch,7.2,114
West of Liberty,6.1,261
Ittymaani: Made in China,5,158
Inmate #1: The Rise of Danny Trejo,9.1,107
Iron Fists and Kung Fu Kicks,6.7,107
Runam,9.7,131
Game Over,7.1,102
Cuck,6,115
Tunnelen,7,105
Kanpuriye,6.3,103
Vourate Geitonoi,6.9,135
Dosti ke side effects,3.7,130
Tommaso,6.1,115
Miss Virginia,5.4,102
Kalki,7.2,140
Two Blue Stripes,8.1,113
The King's Letters,5.5,110
The Entity,6.1,114
Kuttymama,5.4,134
Blackia,7.4,141
Finding Julia,7.6,118
"A White, White Day",7.2,109
My Santa,7.8,153
Deathcember,6.8,145
Bell Bottom,8.7,130
Çok Güzel Hareketler 2.Kusak,6.6,120
Polityka,3.5,134
Shibu,9.9,145
Intrigo: Dear Agnes,4.9,100
Tootsies & The Fake,6.1,109
Perfect Nanny,6.2,100
Single 2,7.2,128
Woodstock,7.6,106
