Name,rating,time_min
Der Auftrag,6.1,105
Men in Black: International,5.6,114
Eish Hayatak,5.3,110
Chronology,6.2,117
C'è tempo,5.6,107
The Blood of God,8.8,127
Chopsticks,6.4,100
Letters from Antarctica,8,110
Mystery 101: Dead Talk,7.4,120
Sound! Euphonium the Movie - Our Promise: A Brand New Day,7.9,110
Vellai Pookal,7.3,122
Mr. Majnu,6,145
The Preppy Murder: Death in Central Park,6.7,216
Nöbet,7.4,120
"Everton, Howard's Way",9.4,105
BTK: A Killer Among Us,6.9,120
The World We Make,4.9,108
F.C. De Kampioenen 4: Viva Boma!,5.4,107
Bharaate,5.6,166
iSmart Shankar,5.8,140
