Name,rating,time_min
Motherless Brooklyn,7.1,144
Annabelle Comes Home,5.9,106
Lucky Grandma,7.4,100
True History of the Kelly Gang,6.6,124
Hailey Dean Mysteries: Death on Duty,7,120
Be Happy!,3.4,105
Yajamana,7.1,164
The Wolf's Call,7,115
Otra Boda en Castañer,6.8,106
Peter Lindbergh - Women's Stories,6.6,113
NTR: Mahanayakudu,5.4,128
Halston,6.7,105
Bonding,7.2,107
Synapses,6.9,116
Sefirin Kizi,6.4,120
"Live Twice, Love Once",7.3,101
Thaala,7.6,120
Nadhoo Khan,4.4,136
The Culprit,5.9,100
Ash,9.3,104
Und tot bist Du - ein Schwarzwaldkrimi,5.9,180
My Dear Assistant,6.3,113
Hero,6.8,164
Pharaoh's War,5.4,110
Present.Perfect.,6.7,124
Rip Up the Road,8.6,107
Stained,3.3,102
Dancing Elephant,5.6,114
Pet Graveyard,5.8,100
An Unforgettable Spring in a Forgotten Village,5.4,110
Present Laughter,8.3,180
Mahira,7.3,129
De De Pyaar De,6.6,135
Cheat,6.7,181
Beach Road Chetan,8.5,137
Saheb,5.9,142
Mamangam,7.8,157
Ispade Rajavum Idhaya Raniyum,6.4,141
K-13,6.1,103
Enai Noki Paayum Thota,6,153
Joan of Arc,5.8,137
Tristeza e Alegria na Vida das Girafas,7.7,109
Jojo Rabbit,8,108
Mirreyes contra Godinez,5.2,109
ABCD: American-Born Confused Desi,5.9,145
The August Virgin,6.9,125
"Bornodi Bhotiai: Love, by the River",8.7,120
Dulce Familia,4.6,101
Full Count,5.6,110
The Juror,6.8,114
A Tale of Three Sisters,7.4,108
The Great War of Archimedes,6.9,130
The Wall,6.4,300
F2: Fun and Frustration,6.3,148
Elisa & Marcela,6.4,118
Abigail,5.8,110
Extracurricular,6.5,101
Los Domirriqueños 2,5.5,107
"Extremely Wicked, Shockingly Evil and Vile",6.6,110
Katha Sangama,8.4,156
 Critical Role,7.9,248
Quero-te Tanto!,4.9,103
Coward Hero,5,106
Sin,8.1,100
"The Gangs, the Oscars, and the Walking Dead",7.1,105
The Truth,6.6,106
Crypto,5.6,105
Cua lai vo bau,6.2,102
Surkhi Bindi,7.7,128
Babyteeth,7.1,120
This Is Personal,6.1,105
Muklawa,5.9,112
Mio fratello rincorre i dinosauri,6.8,101
Collision,6.8,117
Sathyam Paranja Viswasikuvo,6.8,130
Petta,7.3,171
Bombshell,6.7,109
Breakthrough,6.2,116
Season of Love,8.1,105
ASHWAMEDHAM,8.5,127
Shusenjo: The Main Battleground of the Comfort Women Issue,7,120
Dumbo,6.3,112
Olen suomalainen,6.5,113
High End Yaariyaan,5.7,121
Black Conflux,6.6,100
Unplanned,5.8,109
 American Idol,8,128
The 3rd Eye 2,5.6,116
UFC 241: Cormier vs. Miocic,8.5,180
Operation Cobra,3.6,126
Debout sur la montagne,6.4,105
Band Vaaje,6.1,125
Dha Dha 87,4.1,142
The Body Remembers When the World Broke Open,6.7,105
We Are Gold,6.2,100
Measure for Measure,7.9,107
Ferhat ile Sirin,7.3,120
Mehandi Circus,7.6,135
The Faceless Man,5.1,106
Sachin,3.6,137
