Name,rating,time_min
Balloon,6.9,102
Sullu,6.5,102
Abstruse,8.6,117
 Every Frame A Pause,8.5,349
Mystery 101,7,120
Hoaxed,7.3,125
Masal Satosu: Sihirli Davet,4.2,100
Chicken Curry Law,5.5,127
The Mayor of Rione Sanità,5.5,115
Smile Please,7.8,132
Legacy in the Bones,6.6,119
Invisible,7,102
Beers of Joy,8.4,118
A Resistance,5.3,105
Yeh Saali Aashiqui,7.9,137
Baaji,7.1,132
Union Bound,3.9,103
Boy,7.5,129
J'irai où tu iras,6.1,100
Mr. Local,3.1,155
Bad Girl,6.6,100
O Amor Dá Trabalho,5.9,100
Captain Marvel,6.9,123
Saint Frances,7.2,106
Bozkir Kuslara Bak Kuslara,3.5,115
Ayushmanbava,7.4,145
Kaka Ji,5.6,123
Iddari Lokam Okate,6.8,126
Vantha Rajavathaan Varuven,3.8,154
Only the Animals,6.5,117
 Exhibit A,6.4,144
The Lodge,6.7,100
Into the Labyrinth,6.2,130
Ranarangam,6,138
Thumbaa,5.9,123
Modern Day Slavery,9.1,110
Driving Licence,7.7,135
Flower Boy,8.9,106
Order Order Out of Order,6.2,134
Hustlers,6.4,110
Durgeshgorer Guptodhon,6.6,133
Gemusetto Machu Picchu,7.9,257
The Creatress,4.5,110
Soul Hunters,6.4,101
Christmas Jars,7.5,110
63 Up,8.2,180
Rogue Warfare,2.8,103
Sonchiriya,7.5,143
Kuppathu Raja,5.6,127
Marshal,7.8,143
De Belofte van Pisa,6.8,105
 Country Music,8.5,112
Babru,8.8,124
 The Last Drive-In with Joe Bob Briggs,8,126
A Sun,8.1,156
 Transparent,6.5,102
Como Caído Del Cielo,6.3,112
Dengi Dengine,7.7,120
Parchís: The Documentary,6.8,106
The Pickup Artist,7.6,111
Thackeray,5.1,120
RK Nagar,5.9,110
Hero,3.9,121
Tek Yürek,7.6,120
Jada,7.7,132
Glass,6.7,129
Çocuk,5,120
F2: Fun and Frustration,6.3,148
Incitement,7.5,123
War,6.6,154
Setters,5.1,126
Tony,8.6,124
Shanghai Fortress,4.2,107
Kidnap,5.4,130
Bharat,5.4,150
9/11: Inside Air Force One,7.5,120
Bigil,7.1,179
Ghost,8.5,130
The Elder One,8.1,125
Madhuraraja,7,147
Hercai,7.2,120
The Big Shot,5.7,107
In Search of the Dead,9.5,127
See You Soon,4.8,107
The Professor and the Madman,7.3,124
Just 6.5,7.9,131
Knuckle City,7.2,124
The Kitchen,5.3,102
Sigai,6.3,105
Holiday Hell,4.2,100
Tottaa Pataaka Item Maal,8,107
 20/20,7.6,120
Saga of Tanya the Evil - The Movie,7.6,115
The Science of Fictions,6.6,106
The 23,7.1,101
Pranaam,4.3,120
Gangs Of Madras,5.5,138
Takatak,6,144
Vivere,5.9,103
Goalie,5.9,111
