Name,rating,time_min
John Denver Trending,8.4,100
Sweetness in the Belly,6.2,110
Hustlers,6.4,110
William,5.1,100
Soeurs d'armes,5.7,112
Benim Adim Melek,7.1,120
Pet Sematary,5.8,101
Rakkhosh,4.7,128
Metallica & San Francisco Symphony - S&M2,8.8,150
The Long Walk,6.9,116
Bau Na Vichaar,7.9,151
Laiye Je Yaarian,7.7,117
Gone with the Light,6.1,131
Beshoot,8.2,120
Bibaho Obhijaan,3.9,117
Love Under the Rainbow,6.6,120
Wish Man,7.1,107
Pranaam,4.3,120
"Socorro, Virei uma Garota!",5.3,110
Chaos,8.2,126
Monster,6.8,139
Restaurant from the Sky,7,126
Cherry Blossoms and Demons,5.5,115
Placa de Acero,5.7,101
1982,7.2,100
90 Feet from Home,7.3,126
Three Days and a Life,6.6,120
Madhuraraja,7,147
Cheer Boys,6.5,118
Richard Jewell,7.7,131
Pacified,7.5,100
The Turkey Bowl,7.7,120
National Theatre Live: All My Sons,8.5,165
The Treasure 2,7.3,150
Lunana: A Yak in the Classroom,8.4,110
Tolkien,6.8,112
The Aeronauts,6.6,100
Ganagandharvan,6.8,140
To the Ends of the Earth,6.6,120
The Elder One,8.1,125
Jade Dynasty,5.1,101
Advantages of Travelling by Train,7.1,103
What Men Want,5.2,117
Sound! Euphonium the Movie - Our Promise: A Brand New Day,7.9,110
Sheep Without a Shepherd,6.7,112
Hababam Sinifi Yeniden,2.2,106
Half-Sister,6.6,105
Jodi,6.3,130
Baba,9.2,122
Made in Abyss: Wandering Twilight,6.7,110
From Zero to I Love You,6.6,106
Luka Chuppi,6.3,126
Eurovision Song Contest Tel Aviv 2019: Second Semi-Final,7.2,135
Fagara,7.1,120
The Last Black Man in San Francisco,7.4,121
2 Fingers Honey,2.4,101
But Beautiful,6.8,116
The Lego Movie 2: The Second Part,6.6,107
Judy & Punch,6.3,105
Babru,8.8,124
Me llevarás en ti,6.1,125
Bull,8.7,105
The Money,5.5,118
Kousalya Krishnamurthy,8.3,149
Nedunalvaadai,7.6,120
The Lion King,7,118
Ratnakar,6.9,116
Monsters.,6.7,116
The Kitchen,5.3,102
Out Stealing Horses,6.8,123
Convoy 48,5.6,125
The Glass Room,5.4,104
Sin,8.1,100
Rama Chakkani Seetha,7.4,126
Castle in the Ground,7.3,105
Breakthrough,6.2,116
Rocketman,7.4,121
Long Live the King,5.5,118
The Obituary of Tunde Johnson,7.5,104
Valhalla,7.2,105
Don't Stop Me Now,6,100
Alma de Héroe,7.5,120
Chorar de Rir,5.9,104
Dirty Sexy Saint,8.2,104
Ilayaraja,7.9,141
Tevar,7.6,100
Yowis Ben 2,7.4,109
The Mystery of Henri Pick,6.7,100
Non ci resta che il crimine,6,102
Dilan 1991,6.7,121
The Panti Sisters,7,108
My Daughter's Ransom,5.4,120
Wedding at Graceland,6,120
Money Trap,6,121
 Country Music,8.5,112
Crown Vic,6.3,110
Kabir Singh,7.2,173
Tod eines Mädchens 2: Die verschwundene Familie,6.4,180
Dert Bende,4.4,101
Palm Beach,5.6,100
