Name,rating,time_min
Mr. Majnu,6,145
Judgementall Hai Kya,6,121
Armstrong,6.9,100
Music Teacher,6.5,101
Scent of My Daughter,7.9,103
Effetto Domino,5.8,106
The Entity,6.1,114
 Every Frame A Pause,7.6,273
Long Live the King,5.5,118
QT8: The First Eight,7.3,103
Munda Hi Chahida,5.4,130
Student of the Year 2,2.5,146
PM Narendra Modi,3.3,136
Dulce Familia,4.6,101
Bolevoy porog,4.1,100
Charlie Chaplin 2,3.7,128
Stained,3.3,102
The Ruthless,6.3,111
Christmas at the Plaza,6.8,120
Kursun,7.4,120
The Lehman Trilogy,9,223
Kettiyollaanu Ente Maalakha,8,135
Bad Girl,6.6,100
SGT. Will Gardner,5.9,125
Ikkayude Shakadam,4.2,100
Charlie's Angels,4.1,118
Bento Harassment,7.3,106
Network,8.2,140
Tevar,7.6,100
Svaha: The Sixth Finger,6.2,122
Judy & Punch,6.3,105
Rip Up the Road,8.6,107
Pain and Glory,7.7,113
Tony,3.3,109
Aghavan,6.6,158
Kalavani 2,4.1,141
Leke,5.6,120
George Reddy,7.3,153
The Sun Is Also a Star,5.7,100
Until I Meet September's Love,6.4,106
Adults in the Room,5.8,124
Drive,2.4,147
West of Liberty,6.1,261
Paradise Prey,4.7,120
Jarhead: Law of Return,7,103
First Love,7.1,108
Goyenda Junior,6.6,117
Bombairiya,4.4,104
Lakshmi's NTR,7.1,152
Ruby Herring Mysteries: Her Last Breath,6.7,120
Olessia,8.4,120
Shadows of Sofia,5.4,119
Walpurgisnacht,6.1,180
Aadya Rathri,4.5,129
Den inre cirkeln,6.4,360
Gone by Dawn 2: Dead by Dusk,3.6,108
Between Pain and Amen,8.3,125
Runam,9.7,131
Photograph,6.8,110
Jay and Silent Bob Reboot,6.4,105
Patrick,6,103
Flatland,5.9,117
Muscle,7.6,110
My Stupid Dog,6.4,106
Measure for Measure,7.9,107
Hailey Dean Mysteries: A Prescription for Murder,7.2,120
Mr. KK,5.7,121
Kurulus: Osman,7.7,120
Cats,2.8,110
Mentalno razgibavanje,9.4,105
Happy Death Day 2U,6.2,100
Vinci Da,7.3,117
Corpus Christi,8,115
Gholamreza Takhti,6.6,113
Khandaani Shafakhana,4.9,136
Raja Vaaru Rani Gaaru,8.5,133
The Last Right,7.5,106
One Day: Justice Delivered,6.5,124
Huisvrouwen bestaan niet 2,6.2,105
Zombie,3.7,129
Persecuted,6.8,102
F.C. De Kampioenen 4: Viva Boma!,5.4,107
Chorar de Rir,5.9,104
Takatak,6,144
Liberté,4.7,132
Jhootha Kahin Ka,4.8,133
The Perfect Wedding,5.9,110
Czarny Mercedes,5.1,110
Detective Conan: The Fist of Blue Sapphire,6.2,110
Calm With Horses,7.2,101
AraÃ±a,6.7,105
Joan of Arc,5.8,137
The Door,6.6,110
Ittymaani: Made in China,5,158
Un'avventura,5.1,105
Hearts and Bones,7.1,111
Thai Curry,4.3,127
Hit & Run,6.8,114
The New On Cinema Oscar Special,8.6,150
Nina Wu,6.5,102
