Name,rating,time_min
Talking the Pictures,7.6,126
C'è tempo,5.6,107
Podhu Nalan Karudhi,4.5,119
iSmart Shankar,5.8,140
Ema,6.7,102
Secrets in the Sky: The Untold Story of Skunk Works,7.6,120
Revansch,8,100
Psychobitch,7.1,109
My Dear Assistant,6.3,113
Top End Wedding,6.2,113
The Sacrifice,6.2,135
Exile,6.8,110
The Viking War,5.8,103
Naukar Vahuti Da,6.3,120
The Ornament of the World,7.5,115
Fast & Furious Presents: Hobbs & Shaw,6.5,137
Friends 25th: The One With The Anniversary,3.1,105
 Transparent,6.5,102
Kaka Ji,5.6,123
Thamaasha,7.9,120
Adithya Varma,6.9,168
Hell on the Border,5.6,106
Pati Patni Aur Woh,6.1,126
Auerhaus,6,104
Yeh Saali Aashiqui,7.9,137
The Highwaymen,6.9,132
Turned Out,6.7,131
One Day: Justice Delivered,6.5,124
Advantages of Travelling by Train,7.1,103
Thumbaa,5.9,123
Firebrand,5.1,116
The Shiny Shrimps,6.5,103
Pagalpanti,2.9,149
The Big Shot,5.7,107
Terminator: Dark Fate,6.5,128
Quero-te Tanto!,4.9,103
Thirumanam,6.9,156
100,6.6,141
In Spring Breeze,7.7,136
Oh Mercy!,6.2,119
The Spy Behind Home Plate,6.9,101
Inmate #1: The Rise of Danny Trejo,9.1,107
Sunset Promise,8.2,105
Tall Girl,5.3,101
Dating to Kill,5,120
Babyteeth,7.1,120
Kalki,4.7,141
"Cheer Up, Mr. Lee",7.2,111
5 Is the Perfect Number,5.9,100
Commitment,4.3,135
Leaving Neverland,7,240
0009: The Sharks Make Contact,1.6,133
Grrrb,8.2,240
Pretty Boys,6.9,100
And All Their Men,7.5,108
Nun's Deadly Confession,3.2,116
Kurier,5.6,114
Mope,6,105
Dosti ke side effects,3.7,130
Knives and Skin,5.2,111
Pranaam,4.3,120
The Perfect Wedding,5.9,110
Black Conflux,6.6,100
Kobbari Matta,5.6,110
The King's Letters,5.5,110
Fourmi,6.6,105
Dragon Quest: Your Story,4.3,103
Divaldo: O Mensageiro da Paz,8.6,119
And the Oskar Goes To..,7.4,124
The Cure: Anniversary 1978-2018 Live in Hyde Park,8.5,137
The Professor and the Madman,7.3,124
Uriyadi 2,7.3,119
Cliffs of Freedom,6.4,137
Fall In Love At First Kiss,5.9,122
My Thoughts Are Silent,8.2,104
Room 37: The Mysterious Death of Johnny Thunders,4.2,100
Lorena,7.1,254
Goodbye Mother,8,106
Chasani,8.5,143
Kia and Cosmos,6.7,123
My Dear Liar,6.5,116
Long Shot,6.9,125
Como Novio de Pueblo,5.4,121
Safe,8.6,144
Vivre à 100 milles à l'heure,7,103
On the Balcony,5.6,100
Tootsies & The Fake,6.1,109
 The Last Drive-In with Joe Bob Briggs,8.8,142
The Kindness of Strangers,5.4,112
See You Soon,4.8,107
Executions,3.4,100
#Jowable,7.9,104
Tek Yürek,7.6,120
Slugi wojny,5,110
WWE: Extreme Rules,6.9,234
Invisible,7,102
Atlantics,6.8,106
Goalie,5.9,111
Everybody's Everything,7,116
Hawaa,8,110
