Name,rating,time_min
A Violent Separation,5.5,106
Strawberry Flavored Plastic,4.7,107
The Kingmaker,7.3,101
Prassthanam,5.8,141
Çocuk,5,120
Anhedonia,7.8,110
Son-Mother,7.7,102
Simba,5.7,131
The Mayor of Rione Sanità,5.5,115
Khandaani Shafakhana,4.9,136
Toni Morrison: The Pieces I Am,6.9,120
Just 6.5,7.9,131
Muklawa,5.9,112
Thorati,7.8,128
Junglee,5.3,115
Frozen II,7.2,103
Satellite Shankar,5.9,135
Mikhael,5,150
Resistance,6.8,122
Odessa,6.2,130
The Truth,6.6,106
The Ground Beneath My Feet,6.4,108
Clemency,6.5,113
Öndög,6.8,100
The Immortal Wars: Resurgence,2.4,112
"Spring, Again",6.5,104
All About Yves,5.7,107
The Longest Shot,5.3,125
Raja Vaaru Rani Gaaru,8.5,133
Umakant Pandey Purush Ya,8.3,120
"Sick, Sick, Sick",5.2,104
How to Build a Girl,6.2,102
Evaru,8.3,118
Triggered,6.1,114
In Spring Breeze,7.7,136
Kardes Çocuklari,5,120
No Manches Frida 2,3.9,102
Hearts and Bones,7.1,111
Baba,9.2,122
 Nova,7.2,112
Revansch,8,100
Ölü Yatirim,8.7,106
Parineeta,7.4,115
One Piece: Stampede,8.1,101
Sweater,7.3,118
Boomerang,5.6,120
Kataksha,7.6,100
"Where'd You Go, Bernadette",6.5,109
The Intruder,5.5,102
Lisaa,3.4,111
4 Roses,8.1,100
Crescendo,6.6,102
Tune in for Love,7.2,122
Jackpot,5.3,142
No Filter,6.2,100
Very Ralph,7,108
WWE Hell in a Cell,4.8,197
Polityka,3.5,134
Kapan,3.9,116
Nineteen Summers,5.5,118
Vivre à 100 milles à l'heure,7,103
Mentada de Padre,5.9,102
Balloon,6.9,102
Finding Julia,7.6,118
The Birdcatcher,4.7,100
The Least of These: The Graham Staines Story,6.3,112
Unbroken,9,110
Atlantics,6.8,106
National Theatre Live: I'm Not Running,7.6,160
Women of Mafia 2,4,138
Vojna akademija 5,6.8,120
Spider in the Web,4.4,113
Io sono Mia,7.1,100
100,6.6,141
The Night Servants,4.9,153
National Street,6,100
Harriet,6.3,125
Beanpole,7.2,130
Oh Baby,7.4,161
Fortuner,7.1,131
Bad Girl,6.6,100
Fighting with My Family,7.1,108
Twivortiare,5.7,103
Restaurant from the Sky,7,126
Yowis Ben 2,7.4,109
Kaale Dhande,8.7,240
Hit & Run,6.8,114
Money Trap,6,121
Vijayaba Kollaya,6.9,136
Bharaate,5.6,166
MBF: Man's Best Friend,4.6,129
Kodathi Samaksham Balan Vakeel,5.9,155
The Hidden Track,5.1,138
A City Called Macau,5.4,120
Ghost Stories,4.2,144
Rameshan Oru Peralla,7.8,120
Zombie,3.7,129
As You Like It,4.4,101
The Science of Fictions,6.6,106
Prathi Poovankozhi,9,102
