Name,rating,time_min
Thozhar Venkatesan,6.6,112
The Dude in Me,6.7,122
90 Feet from Home,7.3,126
Jo Pil-ho: The Dawning Rage,6.2,127
Single 2,7.2,128
The Song of Names,6.1,113
Cosmic Candy,5.7,100
Lying and Stealing,5.2,100
Black Conflux,6.6,100
Blame Game,6.2,105
Toni Morrison: The Pieces I Am,6.9,120
Miracle in Cell No. 7,7.5,120
Ek Ladki Ko Dekha Toh Aisa Laga,5.5,120
Mao Zedong 1949,4.7,140
Iwane: Sword of Serenity,6.4,121
Fastey Fasaatey,5,119
Annabelle Comes Home,5.9,106
Bombshell,6.7,109
Eish Hayatak,5.3,110
The Spy,6.9,110
Ask Aglatir,6.3,120
Ratnakar,6.9,116
Split Lip,3.5,100
Blood & Flesh: The Reel Life & Ghastly Death of Al Adamson,7.5,100
Darkness Visible,5.5,107
Huisvrouwen bestaan niet 2,6.2,105
Aadya Rathri,4.5,129
A Score to Settle,4.5,103
Are You Afraid of the Dark?,7.2,132
NXT TakeOver: New York,9,196
Badla,7.9,118
Sober Driver,4.1,105
I Got the Hook Up 2,3.3,107
Elise,7.2,105
Cep Herkülü: Naim Süleymanoglu,8.7,141
Zenská na vrcholu,4.9,107
Wedding Agreement,7.1,100
The Journalist,6.4,113
Hell on the Border,5.6,106
Parthenon,6.4,119
Les Misérables: The Staged Concert,8.7,170
Bring The Soul: The Movie,7.8,103
Tremors,7,107
The Wild Goose Lake,6.9,113
Marne Bhi Do Yaaron,5.1,130
Dropa,3.9,101
Bombairiya,4.4,104
The Art of Racing in the Rain,7.5,109
Burning Ghost,6.3,104
Earth,7.2,115
The Best of Enemies,7,133
Argentina Fans Kaattoorkadavu,4.8,140
Romang,7.7,112
Extraordinary: The Seeding,5.2,105
The Family,6.4,249
First Love,7.1,108
Kinky Boots: The Musical,8,135
Crescendo,6.6,102
Little Joe,5.9,105
Pailwaan,6.5,166
Let's Dance,5.8,109
0.0 Mhz,4.6,101
Whistleblower,6.9,119
Dolceroma,5.7,105
Is She Raju?,4.9,155
Neeyum Njanum,6.9,161
Romeo Akbar Walter,6.5,141
This Is Personal,6.1,105
Off Course to China,4.9,104
Setters,5.1,126
Cheer Boys,6.5,118
Twice Upon a Time,6.2,192
Raja Vaaru Rani Gaaru,8.5,133
Mucize Doktor,7.7,120
The Singer,5.4,107
Hailey Dean Mysteries: Killer Sentence,7.1,120
Money Trap,6,121
The Art of Self-Defense,6.7,104
The Giant,5.5,100
Takatak,6,144
Queen & Slim,7,132
The Lady Improper,4.9,108
Black Money,6.5,113
All Elite Wrestling: Fight for The Fallen,7.2,180
Liberi di scegliere,6.2,126
Ram Ki Janmabhoomi,6.1,122
Don't Stop Me Now,6,100
Why Cheat India,6,121
Friends 25th: The One With The Anniversary,3.1,105
No Quiero Ser Tu Hermano,3,100
Pokémon Detective Pikachu,6.6,104
Manoharam,7,122
Bauhaus,6.4,105
Guest of Honour,5.4,105
Mister T.,6.4,103
5th of July,3.8,100
Dirty God,6.5,104
Long Shot,6.9,125
Damayanthi,9.6,161
The Room,6,100
