Name,rating,time_min
0009: The Sharks Make Contact,1.6,133
His Father's Voice,5.4,105
Meeku Maathrame Chepta,6.1,120
Kanpuriye,6.3,103
7 Kogustaki Mucize,8.3,132
The Informer,6.5,113
Trhlina,5.6,111
Tlamess,6.1,120
"Dark, Almost Night",4.6,114
Dirt Music,7,105
Synonyms,6.7,123
The Sholay Girl,7.7,106
A mano disarmata,6,107
Ford v Ferrari,8.3,152
Dating to Kill,5,120
Mr. Local,3.1,155
After,5.4,105
 The Last Drive-In with Joe Bob Briggs,8,126
Pooh: The Derrick Rose Story,9.1,100
The Dominican Dream,8,100
