Name,rating,time_min
Mr. KK,5.7,121
Pull,3,105
Chi Chi Em Em,6.7,104
Finals,7.8,122
Us,6.9,116
Extreme Job,7.1,111
Otherhood,6,100
You Will Die at 20,7.8,103
Vourate Geitonoi,6.9,135
Nashibvaan,7.3,128
Chernobyl: Zona otchuzhdeniya,4.7,101
Irupathiyonnaam Noottaandu,3.6,163
Extraordinary: The Seeding,5.2,105
Bijoya,7.2,145
The Last Thieves,8.2,109
Boomerang,5.6,120
 Under Suspicion,7.5,104
The Red Sea Diving Resort,6.5,129
Student of the Year 2,2.5,146
Wedding Cha Shinema,7.4,137
Bir Ask Iki Hayat,6.2,106
Growing Up with I Spit on Your Grave,7.1,102
Ek Ladki Ko Dekha Toh Aisa Laga,5.5,120
Willow (Vrba),8,101
Recep Ivedik 6,2.4,110
Como Novio de Pueblo,5.4,121
Real Cases of Shadow People The Sarah McCormick Story,6.7,107
Margamkali,4.8,142
Boy,7.5,129
The World We Make,4.9,108
Venky Mama,6.7,149
Daal Chaawal,7.1,120
Pacified,7.5,100
Peter Lindbergh - Women's Stories,6.6,113
Pattabhiraman,7.3,139
Iddari Lokam Okate,6.8,126
Made in Abyss: Journey's Dawn,7.1,139
My Name Is Sara,7.3,111
Bad Girl,6.6,100
Magamuni,8,156
Blackia,7.4,141
Better Days,7.5,135
Bauhaus,6.4,105
The Aeronauts,6.6,100
Alive,5.9,100
Azize,7.2,120
Tall Tales,7.3,112
Asuran,8.7,141
Raju Gari Gadhi 3,7.3,122
The Immortal Wars: Resurgence,2.4,112
Last Christmas,6.6,103
A Dose of Happiness,8.5,100
Hasse & Tage - en kärlekshistoria,7.3,109
The Least of These: The Graham Staines Story,6.3,112
The Lion King,7,118
The Death of Dick Long,6.3,100
Dhanusu Raasi Neyargalae,4.9,121
BoBoiBoy Movie 2,7.9,120
Battalion 609,4.2,131
Hit & Run,6.8,114
Ardaas Karaan,9.1,140
Ali,5,110
Vijayaba Kollaya,6.9,136
The Ruthless,6.3,111
Janaadhipan,6.1,120
Gone with the Light,6.1,131
Ikkayude Shakadam,4.2,100
Code Geass: Lelouch of the Re;Surrection,7.6,112
These Peculiar Days,5.8,101
Pitkä perjantai,6.3,114
Ispade Rajavum Idhaya Raniyum,6.4,141
Kamma Rajyam Lo Kadapa Reddlu,5.8,153
NGK,6,148
Dance with Me,6.8,103
Castle in the Ground,7.3,105
Fraud Saiyaan,4.3,109
Sagaa,6.1,115
Enemy Within,4.4,109
Unplanned,5.8,109
Present.Perfect.,6.7,124
The Weasel's Tale,7.3,129
Aladdin,7,128
Sher Dil,6.9,148
" I'm a Celebrity, Get Me Out of Here!",6.5,104
Upin & Ipin: The Lone Gibbon Kris,8,100
Darlin',4.9,100
War of Art,7.4,102
UFC 243: Whittaker vs. Adesanya,7.6,180
The Dirty War on the National Health Service,7.6,106
LKG,6.9,124
Flatland,5.9,117
Bypass Road,6.3,137
Mentalno razgibavanje,9.4,105
Kral Midas'in Hazinesi,5.5,103
Hit Me Anyone One More Time!,6.4,127
Are You Afraid of the Dark?,7.2,132
"Where'd You Go, Bernadette",6.5,109
 Exhibit A,6.2,144
Munda Hi Chahida,5.4,130
Money Trap,6,121
Dolceroma,5.7,105
The Rookies,3.8,113
Twice The Dream,7.8,101
Brecht,6.2,187
Toss It,6.1,115
Murder in the Bayou,7.2,272
Driving Licence,7.7,135
Czarny Mercedes,5.1,110
Beats,7.3,101
Güzelligin Portresi,6.9,127
Mask of Thorn,2.4,102
(Nie)znajomi,7.1,103
Sharmaji Ki Lag Gai,4,122
Leap of Faith: William Friedkin on The Exorcist,6.9,104
The Paras: Men of War,7.5,180
Chambal,7.5,112
Mokalik (Mechanic),6.7,100
The Wonderland,6,116
Parey Hut Love,6.9,139
Kapan,3.9,116
Shantilal O Projapoti Rohoshyo,6.4,103
Dau,7.3,330
Until I Meet September's Love,6.4,106
Kettiyollaanu Ente Maalakha,8,135
Running with the Devil,5.4,100
C'è tempo,5.6,107
Joni 75: A Birthday Celebration,7.7,128
Vivre à 100 milles à l'heure,7,103
The 71st Primetime Emmy Awards,5.9,130
Another Cinema Snob Movie,6.3,109
Bulbul,6.9,116
Mission Mangal,6.5,130
"Sick, Sick, Sick",5.2,104
Ashfall,6.9,130
