Name,rating,time_min
MBF: Man's Best Friend,4.6,129
Billion,2.9,101
The Aftermath,6.3,108
Paradise War: The Story of Bruno Manser,7.7,142
True Justice: Bryan Stevenson's Fight for Equality,7.9,102
Tenali Ramakrishna BA.BL,5.9,128
Tony,3.3,109
Simba,5.7,131
Bruder Schwester Herz,5.4,105
The Room,6,100
Eggnoid: Love & Time Portal,6,102
But Beautiful,6.8,116
The Body Remembers When the World Broke Open,6.7,105
Love Under the Rainbow,6.6,120
Chal Mera Putt,7.6,124
5 Is the Perfect Number,5.9,100
Marghe and her mother,6.9,101
Eurovision Song Contest Tel Aviv 2019,7.1,251
Shantilal O Projapoti Rohoshyo,6.4,103
The Young Cannibals,3.6,100
