Name,rating,time_min
These Peculiar Days,5.8,101
All About Yves,5.7,107
 The Unbridled Series,5,158
Robocall,5.2,127
Godzilla: King of the Monsters,6.1,132
BTK: A Killer Among Us,6.9,120
The Zoya Factor,4.3,134
Crazy Romance,6.7,115
0.0 Mhz,4.6,101
State Funeral,7,135
Daaka,7.6,136
Wedding at Graceland,6,120
 The Last Drive-In with Joe Bob Briggs,9.3,133
Hustlers,6.4,110
Eish Hayatak,5.3,110
72 Hours: Martyr Who Never Died,5.3,130
Bell Bottom,8.7,130
Wat Is Dan Liefde,7.1,103
The Black Godfather,7.5,118
The Door,6.6,110
