Name,rating,time_min
 Every Frame A Pause,8.4,337
Io sono Mia,7.1,100
Let's Dance,5.8,109
My Thoughts Are Silent,8.2,104
WWE Elimination Chamber,6.9,197
Argentina Fans Kaattoorkadavu,4.8,140
Love and Run,6.4,101
Ford v Ferrari,8.3,152
Little Q,6.2,107
Mystify: Michael Hutchence,7.4,102
1989 - A Spy Story,6.9,120
Superstar,5.6,135
Bull,8.7,105
Saili,8.5,140
Miracle in Cell No. 7,7.5,120
Venpa,9.1,146
O Amor Dá Trabalho,5.9,100
The Friend,7.5,124
The Rising Hawk,7.7,135
"Berlin, I Love You",4.5,120
Papicha,7.2,106
Triple Frontier,6.5,125
A Dark-Dark Man,6.8,130
Darkhoongah,5.9,102
Dumbo,6.3,112
Negative Numbers,8.3,110
Eggnoid: Love & Time Portal,6,102
Tolkien,6.8,112
Sagaa,6.1,115
The Souvenir,6.5,120
Luce,6.8,109
India's Most Wanted,4.4,123
An Unforgettable Spring in a Forgotten Village,5.4,110
Article 15,8.2,130
Girl/Girl Scene,2.4,122
Almost a Comedy,6.5,111
Adoring,6.7,108
Ruler,4.4,130
Seetharama Kalyana,8,155
AraÃ±a,6.7,105
Halston,6.7,105
La vérité si je mens! Les débuts,4.7,110
Love Trilogy: Chained,7.5,112
Shibu,9.9,145
Dosti ke side effects,3.7,130
K-13,6.1,103
Porinju Mariyam Jose,7,148
Lonappante Mammodisa,5.9,136
Olessia,8.4,120
Bloodlust Beauty,5.6,116
Hallowed Ground,2.7,117
Philophobia,8.2,125
Oh Baby,7.4,161
Padmavyuhathile Abhimanyu,7.9,130
Hunting for Hedonia,7.1,100
Tokyo Ghoul: 'S' (Tokyo guru 'S'),6.6,101
Her Blue Sky,7,112
Eye for an Eye,6.9,107
Divaldo: O Mensageiro da Paz,8.6,119
Namma Veettu Pillai,6.1,153
The Criminal Man,6.2,135
Blood Will Tell,6,113
The Confession Killer,7.5,240
Nöbet,7.4,120
My Stretch of Texas Ground,6.2,119
 Every Frame A Pause,8.5,349
Inside Man: Most Wanted,5.6,105
A Tale of Three Sisters,7.4,108
Stitches,7.2,105
Surkhi Bindi,7.7,128
Gang Leader,7.6,155
Happy Birthday,5.9,101
Password,4.7,137
Stories of the Dead - Die Farm,3.9,107
Madhaveeyam,6.4,137
Ask Aglatir,6.3,120
Gipsy Queen,7.4,117
De De Pyaar De,6.6,135
Kuessipan,7.4,117
Half-Sister,6.6,105
J'irai où tu iras,6.1,100
Pal Pal Dil Ke Paas,4.6,154
Parineeta,7.4,115
Jiivi,7.9,122
Brave Father Online: Our Story of Final Fantasy XIV,7.7,114
Two Blue Stripes,8.1,113
Hippi,5.1,143
Burning Ghost,6.3,104
Mi Amigo Alexis,5.1,100
Midsommar,7.2,147
Beshoot,8.2,120
July Kaatril,6,162
Serengeti,7.6,146
Wira,7.1,109
Vortex,5.9,103
Wrong No. 2,6.3,132
Junglee,5.3,115
High Above,3.2,104
The Cat and the Moon,5.4,114
The Sholay Girl,7.7,106
