Name,rating,time_min
Masquerade Hotel,6.3,133
Gundu,7.8,141
I Watched TV Show and Died from Blood,7.5,719
Fortuna's Eye,6.4,111
Chain of Death,4.4,101
The Legend of Hei,7,101
Olessia,8.4,120
The Kid Who Would Be King,6,120
The Dead Don't Die,5.5,104
Evvarikee Cheppoddu,7.4,133
Zalim Istanbul,6,120
Çok Güzel Hareketler 2.Kusak,6.6,120
Farewell Song,7.2,116
Kesari,7.4,150
A mano disarmata,6,107
Liberi di scegliere,6.2,126
The Perfect Wedding,5.9,110
Sachin,3.6,137
Die Goldfische,6.6,111
The Halt,6.7,276
Vinaya Vidheya Rama,3.3,146
Capital in the Twenty-First Century,7.1,103
Elise,7.2,105
Born a King,7.8,103
Murder in the Bayou,7.2,272
We Shall Not Die Now,8.3,150
NGK,6,148
Yeh Saali Aashiqui,7.9,137
Trick,5,100
 Critical Role,7.9,248
Ardab Mutiyaran,7.2,138
Ip Man 4: The Finale,7.5,105
Muscle,7.6,110
"Hatsukoi: Otosan, Chibi ga Inaku Narimashita",6.5,104
Adults in the Room,5.8,124
Pig Gene,4.4,103
Bakrid,7.4,121
Windows on the World,8.4,107
Blood Will Tell,6,113
No. 7 Cherry Lane,5.2,125
Poliorkia,7.5,101
Exatlon Hungary,3.8,120
Annem,5,110
The Lehman Trilogy,9,223
First Love,7.1,108
Family of Thakurganj,9.4,127
Winter After Winter,6.4,110
Gone by Dawn 2: Dead by Dusk,3.6,108
Gutterbee,7.2,107
Lev Yashin. The Dream Goalkeeper,6.2,120
 Country Music,8.7,113
Alone/Together,7,103
Pranaam,4.3,120
Perfect Feet,7.6,101
Ema,6.7,102
Sampiyon,7.5,120
Beach Road Chetan,8.5,137
Our Wonderful Lives,6.8,117
Tony,8.6,124
Robocall,5.2,127
One Night,6.9,123
Badland,5.7,117
A Dose of Happiness,8.5,100
Who Killed Garrett Phillips?,7.5,186
143 Sahara Street,7.2,100
From Miyamoto To You,8.1,129
Women of Mafia 2,4,138
Atlantics,6.8,106
A Madea Family Funeral,4.3,109
Pottu,3.5,120
1982,7.2,100
The Cosmic Secret,7.6,130
Between Pain and Amen,8.3,125
Booksmart,7.2,102
Edakkad Battalion 06,5.7,111
The Movies,7.9,120
Shindisi,9,101
Schattenmoor,4.1,102
Babyteeth,7.1,120
Kral Midas'in Hazinesi,5.5,103
Mentada de Padre,5.9,102
Bull,8.7,105
Kobbari Matta,5.6,110
Turned Out,6.7,131
House Owner,6.9,109
Killing Patient Zero,6.5,100
Integrity,5.5,114
Spies in Disguise,6.8,102
Who You Think I Am,6.9,101
Belle Epoque,7.6,115
My Dear Assistant,6.3,113
Hero,6.8,164
The SpongeBob Musical: Live on Stage!,8.1,114
Pelican Blood,5.9,121
Bharat,5.4,150
Infernal Khorugv or Cossack Christmas,9,110
Tu me manques,7.5,105
Recep Ivedik 6,2.4,110
Boy,7.5,129
The Passage,7.1,150
