Name,rating,time_min
Ram Ki Janmabhoomi,6.1,122
Breakdown Forest - Reise in den Abgrund,7.3,131
Eftyhia,8.2,123
Talking the Pictures,7.6,126
George Reddy,7.3,153
Jo Pil-ho: The Dawning Rage,6.2,127
Cliffs of Freedom,6.4,137
The Sacred Riana: Beginning,6.9,111
Holiday for Heroes,7.1,120
Triggered,6.1,114
Organ,6.8,119
Pavarotti,7.5,114
Mat Biec,7.5,117
Only Cloud Knows,6.2,132
The King's Letters,5.5,110
Zeroes,8.3,104
Ravening,8.5,107
Vijayaba Kollaya,6.9,136
Lucky Grandma,7.4,100
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,7.7,142
Dhunki,7.2,135
The Purple Mist,6.8,106
Serengeti,7.6,146
Ninnu Veedani Needanu Nene,5.9,123
Chasing Unicorns,7.2,108
The Truth,6.6,106
Bombairiya,4.4,104
Animals,6.2,109
 The Last Drive-In with Joe Bob Briggs,8.2,144
Tod eines Mädchens 2: Die verschwundene Familie,6.4,180
Lev Yashin. The Dream Goalkeeper,6.2,120
Hellaro,9,121
The Island of Cats,7.1,103
Gli uomini d'oro,6.5,110
Chasing the Moon,8.6,360
Kruty 1918,6.5,110
The Inventor: Out for Blood in Silicon Valley,7.1,119
Sister of the Bride,6,120
John Denver Trending,8.4,100
Eye for an Eye,6.9,107
Long Shot,6.9,125
Ilayaraja,7.9,141
Pranaam,4.3,120
 Country Music,8.5,112
Luka Chuppi,6.3,126
Holiday Hearts,6.6,120
Pet Sematary,5.8,101
Beshoot,8.2,120
Negative Numbers,8.3,110
Mr. KK,5.7,121
Hoaxed,7.3,125
Single 2,7.2,128
Witness,7.4,129
The Oscar Nominated Short Films 2019: Live Action,6.7,108
Cypher,9.6,130
Cep Herkülü: Naim Süleymanoglu,8.7,141
Bloodlust Beauty,5.6,116
Raju Gari Gadhi 3,7.3,122
Theresa & Allison,8.2,120
Rumah Kentang: The Beginning,5.2,102
Upin & Ipin: The Lone Gibbon Kris,8,100
Love Them All,5.3,100
Christmas at the Plaza,6.8,120
Madhaveeyam,6.4,137
White on White,6.4,100
Muhabbet Krali,8.3,150
Depraved,5,114
Surviving R. Kelly: The Impact,6,120
 Country Music,9,111
Homme Fatale,6.2,110
Unschuldig,7.1,174
Miles Davis: Birth of the Cool,7.3,115
Sachin,3.6,137
Miss Virginia,5.4,102
Schattenmoor,4.1,102
Tottaa Pataaka Item Maal,8,107
Sher Dil,6.9,148
Prolonged Exposure,4.2,108
Janaadhipan,6.1,120
In the Shadow of the Moon,6.2,115
Pelican Blood,5.9,121
Naukar Vahuti Da,6.3,120
One Day: Justice Delivered,6.5,124
Firebrand,5.1,116
Real Cases of Shadow People The Sarah McCormick Story,6.7,107
Brother's Day,4.5,165
Inseparable Bros,7.1,114
When Hitler Stole Pink Rabbit,7.5,119
The Long Walk,6.9,116
Connect,5.1,104
Fate/stay night [Heaven's Feel] II. lost butterfly,7.8,117
Effetto Domino,5.8,106
The Captain,6,111
Mindo Taseeldarni,6.2,121
Penalty,8.2,128
Mystery 101,7,120
Crypto,5.6,105
Kennedy Club,6.1,120
Dream Girl,7.2,132
The (Silent) War,6.3,121
